941. Intelligence is not the ( ) of the human species alone.	privilege	[名] 特権、特典
942. There are a lot of theories about the ( ) of the universe.	formation	[名] 形成 構成、隊列
943. The IT revolution has added a new ( ) to the collection of data.	dimension	[名] 側面、局面 次元、寸法
944. There is a network of ( ) in the brain.	neurons	[名] ニューロン、神経単位
945. After the traffic accident, he lost all ( ) in his fingers.	sensation	[名] 感覚 大評判
946. She uses ( ) and tables when explaining her projects.	charts	[名] 図、グラフ 海図、ヒットチャート
947. The ( ) of the country makes it easy to grow grapes.	geography	[名] 地理 地理学
948. A ( ) of computer experts has discussed the government's proposal.	panel	[名] 一団 討論者一同、羽目板
949. She is required to take at least six classes every ( ).	semester	[名] ２学期制の学期
950. In Japan, the number of people entering the ( ) has been decreasing.	workforce	[名] 労働人口、総労働力 全従業員
951. There are a lot of paper ( ) in Shizuoka Prefecture.	mills	[名] 製造工場 製粉所、粉ひき機
952. We need to control the ( ) of drugs.	abuse	[名] 乱用 虐待
953. Smoking in a crowded place is a terrible ( ).	vice	[名] 悪 欠点
954. He believes it is his ( ) to marry his girlfriend.	fate	[名] 運命 結末、最期
955. ( ) struck when the hurricane hit the town.	Tragedy	[名] 悲劇
956. Getting bad grades at school is the worst ( ) for me.	scenario	[名] 筋書き、事態 脚本
957. No one knows why food ( ) are on the increase.	allergies	[名] アレルギー
958. His old ( ) still ache in cold weather.	wounds	[名] 傷 痛手
959. Bacteria may sometimes develop resistance to ( ).	antibiotics	[名] 抗生物質
960. Many research projects are trying to find an effective HIV ( ).	vaccine	[名] ワクチン
961. A "salad bowl" is a ( ) often used to describe American society.	metaphor	[名] 隠喩 比喩
962. Today, young ( ) are listening to music influenced by classic jazz.	folks	[名] 人々 みなさん、家族
963. In Japan, you can use IC cards to pay for train and bus ( ).	fares	[名] 乗り物の料金
964. Eventually, there will be a ( ) to self-driving cars.	transition	[名] 移り変わり 過渡期
965. The ( ) I can afford for rent is $500 per month.	maximum	[名] 最大限
966. Stars from other ( ) are hard to see with the naked eye.	galaxies	[名] 星雲、銀河 銀河系
967. Hot spring waters often contain ( ) such as iron.	minerals	[名] 鉱物 ミネラル
968. The human ( ) is made up of more than 200 bones.	skeleton	[名] 骨格 骨組み、概略
969. The Japanese emperor is the ( ) to the British queen.	counterpart	[名] 相当する人、物
970. He cannot move his left arm due to a ( ).	stroke	[名] 脳卒中 打つこと、雷などの一撃
971. A ( ) was hit by a car when he was crossing the street.	pedestrian	[名] 歩行者
972. Be sure to stay on the hiking ( ) for your own safety.	trail	[名] 小道 跡、手がかり
973. He is going to study natural science and become an expert on ( ).	ecology	[名] 生態学 生態系、環境保護
974. The bond between ( ) will likely become stronger in later life.	siblings	[名] きょうだいの１人
975. The ( ) of patients to nurses in this hospital is 7 to 1.	ratio	[名] 比率
976. Japan has a nice ( ) of traditional and modern buildings.	mixture	[名] 混合
977. Nara, famous for its Great Buddha, still retains its ancient ( ).	charm	[名] 魅力 お守り
978. He finally achieved his ( ) of competing in the Olympic games.	ambition	[名] 願望、野望 野心
979. She is a ( ) researcher in the field of science.	prominent	[形] 卓越した 目立つ
980. ( ) candidates can sometimes be elected.	Radical	[形] 急進的な 根本的な
981. She surprised us with her ( ) response.	prompt	[形] 即座の、迅速な
982. At the party, he spoke in a friendly, ( ) way.	informal	[形] 形式ばらない、略式の くだけた
983. ( ) respect is the key to a successful relationship.	Mutual	[形] 相互の 共通の
984. She always adopts a ( ) position in a debate.	neutral	[形] 中立の はっきりしない
985. The police officers are now ( ) to the rising crime in the area.	alert	[形] 警戒して 敏速な
986. The Earth has a ( ) field which gives it protection.	magnetic	[形] 磁気の 磁石の、人を引き付ける
987. Penguins are well adapted to the environment in the ( ) regions.	polar	[形] 極地の 電極の
988. Ken is ( ) both in English and Japanese.	fluent	[形] 流暢な
989. A submarine is designed to resist strong ( ) pressure.	external	[形] 外部の 対外的な
990. Young children are generally ( ) receivers of knowledge.	passive	[形] 受動的な 消極的な
991. Gradually, I came to realize the ( ) truth about my boss.	awful	[形] ひどい いやな、ものすごい
992. His disease is ( ) to his eating habits.	unrelated	[形] 無関係の 血縁関係のない
993. The guards were ( ) to the prisoners during the war.	cruel	[形] 残酷な むごい
994. We should create laws against using ( ) online accounts.	fake	[形] 偽の 見せ掛けだけの
995. Some power plants are ( ) to hacking.	vulnerable	[形] 弱い、もろい 傷つきやすい
996. The aging of the population is an ( ) issue for us to tackle.	urgent	[形] 緊急の
997. Music brings us a sense of ( ) well-being.	spiritual	[形] 精神の 霊的な
998. He always shows a ( ) attitude towards everyone.	modest	[形] 謙虚な 適度な、質素な
999. He is ( ) to gather information about the new company.	keen	[形] 熱心な 鋭敏な、強い
1000. She is over sixty but sings beautifully ( ).	nonetheless	[副] それにもかかわらず
1001. I will ( ) with the client about the delivery date.	negotiate	[動] 交渉する 交渉して取り決める
1002. The children were able to ( ) the new ideas from the lesson.	grasp	[動] ～を把握する ～をしっかり握る
1003. People from many countries ( ) money to UNICEF.	donate	[動] ～を寄付する ～を提供する
1004. The police ( ) the suspect on charges of supplying drugs.	arrested	[動] ～を逮捕する ～を止める、～を引く
1005. The glass door ( ) when the man bumped into it.	cracked	[動] ひびが入る ～にひびをいれる
1006. The child was repeatedly ( ) the smartphone screen.	tapping	[動] ～を軽くたたく ～を出す、～を盗聴する
1007. The Sudan was ( ) into two republics in 2011.	split	[動] ～を分割する ～を分担する、分裂する
1008. The weather for tomorrow is ( ) to be cloudy.	forecasted	[動] ～を予想する
1009. Tax was ( ) from the price.	excluded	[動] ～を除外する
1010. He ( ) some important facts during his research.	overlooked	[動] ～を見落とす ～を大目に見る、～を見渡す
1011. The bubble economy in Japan ( ) in the 1990s.	burst	[動] 破裂する 突然始める
1012. The therapist has ( ) many people with disease.	healed	[動] ～を治す 治る
1013. The art museum ( ) visitors from taking pictures inside the building.	forbids	[動] ～を禁じる
1014. Yesterday, I ( ) some new apps on my smartphone.	installed	[動] ～をインストールする ～を設置する、～を就任させる
1015. The counselor taught me some ways to ( ) anxiety.	diminish	[動] ～を減らす 減少する
1016. The doctor ( ) the case of a man who survived five operations.	cited	[動] ～を引き合いに出す ～を引用する
1017. She ( ) an old Chinese proverb in her speech.	quoted	[動] ～を引用する ～を引き合いに出す
1018. I ( ) the reviews that said the movie was good.	disputed	[動] ～に異議を唱える 議論する
1019. The news story ( ) the problems of children using smartphones.	highlights	[動] ～を目立たせる、強調する
1020. Loud music always ( ) me from reading.	distracts	[動] ～をそらす
1021. The salesperson ( ) his customers out of their money.	cheated	[動] ～をだます 不正をする
1022. Teachers have a good chance to ( ) their students' thinking ability.	foster	[動] ～をはぐくむ ～を養育する、～を心に抱く
1023. We ought to ( ) traffic rules so we have fewer accidents.	obey	[動] ～に従う ～に服従する
1024. She cannot ( ) her right elbow due to her injury.	bend	[動] ～を曲げる ～を屈服させる、曲がる
1025. The military ( ) the citizens of their liberty.	deprived	[動] ～から奪う
1026. The mayor ( ) our city for over ten years.	governed	[動] 統治する、支配する
1027. Emma ( ) on to her e-mail account many times a day.	logs	[動] ログオンする ～を記録する
1028. During the war, the solider ( ) messages through radio signals.	transmitted	[動] ～を伝える ～を送る
1029. The boy stopped some other boys from ( ) a girl.	bullying	[動] ～をいじめる ～を脅す
1030. When the doorbell rang, he ( ) from the bed and rushed to the entrance.	leaped	[動] 跳ぶ さっと動く、急上昇する
1031. We were ( ) at the surprise visit of the famous actor.	astonished	[動] ～を驚かす
1032. Her violin performance ( ) the audience.	thrilled	[動] ～をぞくぞくさせる わくわくする
1033. The patient ( ) in agreement with her doctor.	nodded	[動] うなずく 会釈する、うとうとする
1034. The actors ( ) to the audience after the musical was over.	bowed	[動] おじぎする 屈服する
1035. The coffee brand ( ) Ethiopian beans with Brazilian ones.	blends	[動] ～を混ぜる ～を調和させる、～に溶け込む
1036. Only Lina disagreed with us, which ( ) the situation.	complicated	[動] ～を複雑にする
1037. She ( ) some wood into the fire.	pitched	[動] ～を投げる 倒れる、縦揺れする
1038. His sadness ( ) for a long time after his mother's death.	persisted	[動] 続く 固執する
1039. He ( ) his life to the study of insects.	dedicates	[動] ～をささげる ～を献呈する
1040. Robert's new car is ( ) with a great music system.	equipped	[動] ～に備え付ける
1041. All logical arguments have two ( ) and a conclusion.	premises	[名] 前提 構内、敷地
1042. The incorrect ( ) of data led to the wrong conclusion.	input	[名] 入力、投入 提供
1043. The novel has the ( ) of being informative and entertaining.	merit	[名] 利点 功績、真価
1044. I had ( ) for my injured friend.	sympathy	[名] 同情 共感
1045. After receiving a ( ) from his teacher, he smiled back.	compliment	[名] 賛辞 表敬
1046. The typhoon destroyed much of the city's ( ).	infrastructure	[名] インフラ、基本的施設 経済基盤
1047. The sun's ( ) are strongest in the summer.	rays	[名] 光線 ひらめき、一筋の光明
1048. Mary's poor behavior causes great ( ) for her mother.	distress	[名] 苦悩 苦痛、困窮
1049. I twisted one of my knee ( ) while running.	joints	[名] 関節 接合部
1050. He went on an ( ) to the South Pole.	expedition	[名] 遠征、探検
1051. Society must protect ( ) from dangerous websites.	adolescents	[名] 青年
1052. An elderly woman was sitting under the ( ) of a big tree.	shade	[名] 日陰 色合い、日よけ、微妙な相違
1053. A trial by ( ) is a standard practice in America.	jury	[名] 陪審 審査員団
1054. The country's people have a strong work ( ).	ethic	[名] 倫理、道徳 倫理規範
1055. He faced a heavy ( ) for kidnapping.	penalty	[名] 刑罰 罰金、ペナルティ
1056. Using your creative ( ) might help you solve the problem.	faculties	[名] 能力、機能 学部、教授陣
1057. The new housing ( ) is only made possible by government action.	scheme	[名] 計画 体系、陰謀
1058. The child receives balanced ( ) from a variety of foods.	nutrition	[名] 栄養、栄養の摂取
1059. Cars release various gases and ( ) into the air.	particles	[名] 微粒子 ほんのわずか
1060. Electron microscopes allow us to investigate organic ( ).	molecules	[名] 分子 微粒子
1061. People say that her ( ) is Japanese.	nationality	[名] 国籍 国民、国民性
1062. An opinion ( ) asks people about their political preferences.	poll	[名] 世論調査 投票
1063. He started a medical ( ) after working at a university hospital.	clinic	[名] 診療所、クリニック 病院の～科
1064. Some aging patients with ( ) go missing when they are out alone.	dementia	[名] 認知症
1065. The best way to relieve your ( ) is to have sufficient sleep.	fatigue	[名] 疲労
1066. He is faced with the ( ) of whether to quit his job.	dilemma	[名] ジレンマ、板挟み
1067. He joined the ( ) of people waiting for the bus.	queue	[名] 順番を待つ列
1068. He drove through many ( ) on the mountain roads.	curves	[名] 道路などのカーブ 曲線
1069. He wrote a ( ) based on his years living abroad.	narrative	[名] 物語、話 小説の叙述部分、地の文
1070. Even a ( ) left on a glass may cause a complaint from a customer.	fingerprint	[名] 指紋
1071. Please refer to the attached ( ) for the details.	file	[名] ファイル 書類のとじこみ
1072. He is planning to explore the Alaskan ( ).	wilderness	[名] 荒野 放置された部分
1073. Organic foods are produced without chemical ( ).	pesticides	[名] 殺虫剤 除草剤
1074. She got into a ( ) when she couldn't find her credit card.	panic	[名] パニック 狼狽
1075. Using organic cotton as ( ) for clothes has become widespread.	fabric	[名] 織物、布 構造
1076. The unique feature of this movie is its fusion of reality and ( ).	fantasy	[名] 空想 幻想、幻想的作品
1077. I took a great ( ) to my piano teacher.	fancy	[名] 好み 空想、思いつき
1078. Most children are taught the ( ) of honesty from old stories.	virtue	[名] 美徳 長所、効能
1079. I am really ( ) to you and your family for your hospitality.	grateful	[形] 感謝している
1080. The conclusion he drew from the evidence was ( ).	valid	[形] 妥当な 有効な
1081. He made an ( ) plan to climb Mont Blanc.	elaborate	[形] 入念な 凝った
1082. The doctor recommended that my father take ( ) exercise every day.	moderate	[形] 適度な 穏健な
1083. All the audience was touched by the ( ) performance of the actor.	dynamic	[形] 活動的な、精力的な 動的な
1084. He was a ( ) fighter who challenged hundreds of enemies by himself.	brave	[形] 勇敢な 見事な
1085. She is such a ( ) violinist that she can play any type of music.	brilliant	[形] すばらしい 才能にあふれた、きらめく
1086. Tokyo spent a ( ) amount of money on moving its fish market.	tremendous	[形] 途方もない、莫大な すばらしい
1087. The student gave an ( ) report on the subject.	oral	[形] 口頭の
1088. The court found her ( ) and she was released.	innocent	[形] 無罪の 無邪気な、無知の
1089. The village was severely damaged by heavy rains and ( ) floods.	subsequent	[形] その後の
1090. Children can walk around in the ( ) end of the pool.	shallow	[形] 浅い 浅薄な
1091. Many young people are ( ) to politics and the economy.	indifferent	[形] 無関心な
1092. I think this wine is ( ) to that wine in flavor.	inferior	[形] より劣った
1093. After her remark, there was an ( ) silence.	awkward	[形] 気まずい ぎこちない、やっかいな
1094. A survey shows that 30 percent of men are ( ).	obese	[形] 肥満した
1095. ( ) women are advised not to take any medicine.	Pregnant	[形] 妊娠した 満ちている
1096. The actress described her ( ) relationship with her husband.	intimate	[形] 親密な 密接な
1097. He has a deep interest in ( ) European history.	medieval	[形] 中世の 時代遅れの
1098. Buddhists in Osaka paid a large sum to maintain their ( ) temple.	sacred	[形] 神聖な 宗教的な、厳粛な
1099. Suddenly, heavy rain hit the town ( ) with lightning.	simultaneously	[副] ～と同時に 一斉に
1100. A lot of soccer fans watched the Brazil ( ) Italy game on TV.	versus	[前] A対B AかBか
1101. In case of emergency, please ( ) calmly to the nearest exit.	proceed	[動] 進む、進行する 続行する
1102. This event is helpful for ( ) new students to our university.	orienting	[動] ～を慣らす （受身で）関心などが向いている
1103. He ( ) the Internet constantly, collecting information about political scandals.	surfs	[動] インターネットの情報を見て回る サーフィンをする
1104. This device is designed to ( ) out dirt from the water.	filter	[動] ～をろ過する、～を取り除く
1105. She ( ) the sheets of paper together with string.	bound	[動] ～を縛る ～を束縛する、～を結び付ける
1106. If the criminals' demands are not accepted, they may ( ) to force.	resort	[動] 訴える、頼る
1107. The student ( ) his knowledge by taking extra lessons online.	reinforced	[動] ～を強化する ～を補強する
1108. The couple ( ) $20,000 to buy a new car.	accumulated	[動] ～を蓄積する、集める 積る
1109. If you work hard, I ( ) you can complete this task in a month.	bet	[動] ～と確信する、断言する （お金などを）かける
1110. Vegans ( ) avoiding all food of animal origin.	advocate	[動] ～を主張する ～を擁護する
1111. At our university, women ( ) the majority of the psychology majors.	constitute	[動] ～を構成する ～になる、～に等しい
1112. She ( ) the task of preparing all the necessary materials.	undertook	[動] ～を引き受ける ～を保証する、～に着手する
1113. Scared by the noise, she ( ) her father's arm tightly.	gripped	[動] ～を握る ～をとらえる
1114. My boss ( ) my opinion as nonsense.	dismissed	[動] （意見など）を退ける ～を解雇する
1115. Many of my memories of my trip to Italy ten years ago have ( ).	faded	[動] 薄れる 衰える
1116. You cannot ( ) your true feelings when you speak.	conceal	[動] ～を隠す ～を秘密にする
1117. You should ( ) your food well when you eat.	chew	[動] かむ ～をかみ砕く
1118. She ( ) a pill with a glass of water.	swallowed	[動] 飲み込む ～をうのみにする、～に耐える
1119. Houses in Hokkaido are ( ) to prevent cold winds and snow from getting in.	sealed	[動] ～を密閉する ～に封をする
1120. Between 1880 and 1914, nearly three million Italians ( ) to the U.S.	migrated	[動] 移住する 鳥などが渡る
1121. The food company ( ) the quality of its products.	exaggerated	[動] 誇張する ～を強調する
1122. She ( ) me of having spread rumors about her father.	accused	[動] ～を非難する ～を告訴する
1123. During the show, the magician ( ) from sight on the stage.	vanished	[動] 消える
1124. He ( ) the floors of his apartment once a week.	polishes	[動] ～を磨く ～を洗練させる
1125. She ( ) her hands with a hand towel.	wiped	[動] ～を拭く ～を拭きとる、～を消し去る
1126. It is my job to ( ) the path in front of the house every day.	sweep	[動] 掃く ～を一掃する、さっと通過する
1127. The salesperson ( ) the customer into buying an expensive product.	misled	[動] ～を誤解させる、欺く ～を間違った方向へ導く
1128. He feels the London Eye ( ) the view of London.	spoils	[動] ～を台無しにする ～を甘やかす、だめになる
1129. His sudden illness ( ) the financial problems of his company.	compounded	[動] ～を悪化させる ～を合成する、～を混合する
1130. If the bomb had ( ), many people would have suffered injuries.	exploded	[動] 爆発する 急増する、～を論破する
1131. The man was ( ) by the inappropriate remark from the politician.	disgusted	[動] ～をむかつかせる ～に愛想を尽かせる
1132. If mass transit isn't available, people will ( ) with cars.	commute	[動] 通勤・通学する
1133. The Smiths like to ( ) their house with paintings.	decorate	[動] ～を装飾する
1134. We have decided to ( ) the meeting until Wednesday.	postpone	[動] ～を延期する
1135. The small village ( ) to exist after the last resident moved away.	ceased	[動] ～をやめる 終わる
1136. The salesperson ( ) with the buyer on the price.	compromised	[動] 妥協する ～を危うくする
1137. The voters were sensible enough to ( ) him a member of the Diet.	elect	[動] ～を選出する
1138. A juicer is used to ( ) juice from fruit and vegetables.	extract	[動] ～を取り出す ～を抜粋する
1139. She ( ) her musical talent from her father.	inherited	[動] ～を受け継ぐ ～を相続する
1140. This is a good place to ( ) young children.	rear	[動] ～を育てる
1141. She has great ( ) with people in need.	empathy	[名] 感情移入、共感
1142. In face-to-face negotiations, we give off and receive nonverbal ( ).	cues	[名] 合図 手がかり
1143. I work for a global ( ) selling cosmetics around the world.	enterprise	[名] 企業、事業 企画、進取の気性
1144. The ( ) of this product has decreased due to the factory closure.	output	[名] 生産 出力、排出
1145. In 1894, ( ) passed a law making Labor Day a federal holiday.	Congress	[名] 議会 会議
1146. Animal species have been breeding with one another for many ( ).	millennia	[名] １０００年間
1147. Environmental destruction threatens the future of ( ).	mankind	[名] 人類
1148. ( ) pray in mosques on Friday, their holy day of the week.	Muslims	[名] イスラム教徒
1149. The property is part of my late mother's ( ).	estate	[名] 財産 私有地
1150. The ( ) was one of the weapons used in the Vietnam War.	landmine	[名] 地雷
1151. They are expected to do their job with extra ( ).	caution	[名] 用心 警告
1152. There has been ( ) over revisions to the constitution.	controversy	[名] 論争
1153. The ( ) of the class is that we will run a café at the school festival.	consensus	[名] 総意 意見の一致
1154. The shop sells local farm products at ( ) prices.	retail	[名] 小売り
1155. Brown rice is rich in dietary ( ) and vitamin B.	fiber	[名] 繊維 本質、精神力
1156. Tea is sometimes combined with the ( ) of various flowers.	scent	[名] よい香り 香水
1157. Some religions prohibited people from drinking alcoholic ( ).	beverages	[名] 水以外の飲み物、飲料
1158. He takes many ( ) every day.	supplements	[名] 栄養補助剤、サプリメント 補足
1159. There is a close link between obesity and ( ).	diabetes	[名] 糖尿病
1160. About one-third of the population in Canada lives in the ( ) of Ontario.	province	[名] 州、省 地方、分野
1161. Coral ( ) provide us with rich fishing resources.	reefs	[名] 岩や砂の礁 暗礁
1162. Soil full of ( ) can help plants grow strong.	microbes	[名] 微生物 細菌
1163. Drinking in ( ) will weaken your immune system.	excess	[名] 過剰、超過
1164. I visited a wonderful ( ) of modern art in New York.	gallery	[名] 美術館、画廊 観客、ギャラリー、回廊
1165. He worked for ( ), not for the sake of his family.	fame	[名] 名声
1166. Be sure to submit your report before the ( ).	deadline	[名] 締切
1167. As an ( ), he studied English grammar.	undergraduate	[名] 学部学生
1168. Even before Lincoln, some politicians had tried to abolish ( ).	slavery	[名] 奴隷制度 苦役
1169. Many types of animals hunt ( ) for food.	prey	[名] 獲物 犠牲者
1170. My parents had me clean up the ( ) in the living room.	mess	[名] 散らかった状態 混乱状態
1171. Our country has not recovered from the economic ( ) yet.	recession	[名] 不況 後退
1172. The military were forced to make a ( ) from the enemy.	retreat	[名] 後退、退却 撤回
1173. Every time she returns home, she visits her grandmother's ( ).	grave	[名] 墓 死
1174. She writes a newspaper ( ) once a week.	column	[名] コラム 欄、円柱、縦列
1175. They had lunch on the balcony, with a view of the mountain ( ).	scenery	[名] 景色 背景
1176. The ( ) of this detective novel is too complicated to understand.	plot	[名] 小説などの筋 陰謀
1177. You can see Michelangelo's famous ( ) in St. Peter's in Vatican City.	sculpture	[名] 彫刻
1178. Some think that it is more convenient to read novels on a ( ).	tablet	[名] タブレット 錠剤、平板
1179. We had trouble walking through a ( ) crowd of people.	dense	[形] 密集した、密度の高い 霧などが濃い
1180. The zoo has an exhibition of rare and ( ) animals.	exotic	[形] 外来の 異国風の
1181. It is not certain that ( ) rain is caused by air pollution.	acid	[形] 酸性の 酸っぱい、辛辣な
1182. He had the ( ) experience of fighting in the war.	bitter	[形] 苦い、つらい 辛辣な、怒りっぽい
1183. She made the ( ) decision of consulting her lawyer.	sensible	[形] 賢明な 実用的な、顕著な
1184. He married a woman of a ( ) family.	noble	[形] 高貴な 堂々とした、高潔な
1185. I have a ( ) memory of my conversation with her on the phone.	vague	[形] 漠然とした、あいまいな おぼろげな
1186. She drove on a road that is ( ) to the main road.	parallel	[形] 平行の 類似した
1187. The goal of this exercise is to relax ( ) muscles and reduce stress.	tense	[形] 張りつめた、緊張した
1188. She placed the ladder in a ( ) position.	vertical	[形] 垂直の 縦方向の
1189. Pumpkins are vegetables ( ) to Central America.	indigenous	[形] 原産の、先住の 固有の
1190. ( ) art varies across the regions of Australia.	Aboriginal	[形] アボリジニの 原生の、先住の
1191. ( ) discounts have become common in the fashion industry.	Seasonal	[形] 季節の、季節的な
1192. Thanks to his ( ) talents, he succeeded as an entertainer.	abundant	[形] 豊富な ～に富む
1193. Those who drive ( ) cars get the privilege of free parking here.	hybrid	[形] ハイブリッドの 雑種の、混成の
1194. He asked the teacher a question ( ) to the topic.	irrelevant	[形] 無関係の 見当違いの
1195. The reporter asked him a ( ) question at the press conference.	ridiculous	[形] ばかげた 法外な
1196. The queen in that ( ) tale was so cruel to Snow White.	fairy	[形] 妖精の
1197. ( ) information travels throughout the nervous system.	Sensory	[形] 感覚の
1198. Healthy life habits can reduce the risk of ( ) diseases.	chronic	[形] 慢性の 長引く、常習の
1199. People often act on the basis of their ( ) will.	voluntary	[形] 自発的な 無償の
1200. She is ( ) to be very optimistic about her future.	inclined	[形] 傾向がある、傾いた
1201. I ( ) that her hometown is London from her words.	inferred	［動］ ～を推論する、推測する
1202. He is highly ( ) as a genius in mathematics.	esteemed	［動］ ～を尊敬する ～を見なす
1203. We must find an effective way to ( ) this task.	tackle	［動］ ～に取り組む ～と話をつける
1204. The company ( ) into an unknown territory.	ventured	［動］ 危険を冒して進む ～を思い切ってする
1205. The new goal of the government is to ( ) economic growth.	accelerate	［動］ ～を加速させる、促進する 加速する
1206. I am ( ) to hearing criticism from the media.	accustomed	［動］ ～を慣れさせる
1207. His jokes and funny stories ( ) us.	amused	［動］ ～をおもしろがらせる、楽しませる
1208. Renaissance art ( ) in Italy between the 14th and 16th century.	flourished	［動］ 繁栄する 繁茂する、～を振りかざす
1209. The local economy is ( ) after the new factory was built.	thriving	［動］ 繁栄する、うまくいく 繁茂する
1210. She ( ) her talents by painting and writing poems.	nurtured	［動］ ～をはぐくむ ～を養成する
1211. To download the file, you need to ( ) on the filename on the screen.	click	［動］ クリックする ～をカチッと慣らす、カチッと音がする
1212. The earth is ( ) around on its axis.	spinning	［動］ 回転する ～を回転させる、糸をつむぐ
1213. She ( ) suitable articles from the newspaper for future use.	clips	［動］ ～を切り抜く ～を切り取る、～をクリップで止める
1214. I saw people ( ) big bags at the airport.	dragging	［動］ ～を引きずる ぐずぐずする
1215. His repeated mistakes forced us to ( ) doubt on his ability.	cast	［動］ ～を投じる ～に役を当てる
1216. There is litter ( ) on the beach.	scattered	［動］ ～をまき散らす 分散する
1217. Manufacturers may be ( ) to ignore the consumers' complaints.	tempted	［動］ ～を気にさせる ～を引き付ける
1218. She ( ) 20,000 yen from the ATM at a convenience store.	withdrew	［動］ ～を引き出す ～を撤回する、撤退する
1219. I noticed that he was trying hard not to ( ) during class.	yawn	［動］ あくびをする
1220. He has a habit of ( ) whenever he gives a speech.	blinking	［動］ まばたきする 点滅する、目をまたたく
1221. The woman decided to ( ) her hair brown.	dye	［動］ ～を染める 染まる
1222. She accidentally ( ) red wine on her white dress.	spilled	［動］ ～をこぼす こぼれる
1223. Jason's loud voice ( ) her.	irritates	［動］ ～をいらいらさせる ～をひりひりさせる
1224. He ( ) me by suggesting that I cheated in the exam.	insulted	［動］ ～を侮辱する
1225. The police ( ) laws which the government has made.	enforce	［動］ ～を実施する ～に強制する
1226. Three men ( ) a woman of her wallet on a crowded train.	robbed	［動］ ～から奪う
1227. She forgot to ( ) water from the bathtub.	drain	［動］ ～を流出させる 液体が流れ出る
1228. The athlete has been ( ) for not following the rules.	suspended	［動］ ～を停職にする ～を一時的に中断する
1229. The sailboat slowly ( ) in the sea.	drifted	［動］ 漂う さまよう、～を押し流す
1230. Please ( ) me for having kept you waiting for such a long time.	forgive	［動］ ～を許す ～を免除する
1231. I need to ( ) my essay draft by next Monday.	revise	［動］ ～を修正する ～を改訂する
1232. Some colleges spend a lot of money to ( ) talented students.	recruit	［動］ ～を募る ～に新人を補充する
1233. While playing tennis, I ( ) my ankle.	twisted	［動］ ～をねじる、ひねる ～を歪曲する
1234. Every morning, commuters in Tokyo are ( ) on trains.	crushed	［動］ ～を押しつぶす ～を弾圧する、～を絞り出す
1235. She ( ) a note onto the bulletin board.	pinned	［動］ ～をピンでとめる ～を突き刺す
1236. The magazine ( ) the actor's secret.	uncovered	［動］ ～を暴く ～を発掘する
1237. I do not think my company is fully ( ) its human resources.	exploiting	［動］ ～を活用する ～を搾取する、～につけこむ
1238. Japan ( ) its recycling policy in 1991.	implemented	［動］ ～を実行する
1239. The students ( ) the ideas from their teacher with their own.	integrated	［動］ ～を統合する 融合する
1240. Many words have been ( ) into English from Latin and French.	incorporated	［動］ ～を取り入れる ～を法人にする、合併する
1241. The reporter was told to write a ( ) of the new mayor.	profile	［名］ 人物の紹介 横顔、輪郭
1242. People tend to have a bigger ( ) when they feel a lot of stress.	appetite	［名］ 食欲 欲求
1243. She could not resist the ( ) to eat ice cream.	impulse	［名］ 衝動 刺激
1244. The director insisted that the actors memorize the ( ).	script	［名］ 台本 筆跡
1245. They celebrated their fifth wedding ( ) last Sunday.	anniversary	［名］ 記念日
1246. She started to receive her retirement ( ) at the age of 65.	pension	［名］ 年金
1247. Her ( ) is sweet and calm, so everyone likes her.	temper	［名］ 気質、気性 機嫌、癇癪
1248. The frontal ( ) is the most recently evolved part of the brain.	cortex	［名］ 皮質 樹皮
1249. Inborn heart defects are associated with many genetic ( ).	syndromes	［名］ 症候群 ～現象
1250. The guide took me through the ( ) of the castle.	chambers	［名］ 部屋 議場、議院
1251. Free markets may be replaced with publicly owned ( ) someday.	utilities	［名］ 公共事業 公共料金、実用性
1252. He raises ( ) and pigs at the foot of the mountain.	cattle	［名］ 牛
1253. A large ( ) of elephants have moved into the fields.	herd	［名］ 牛などの群れ 群衆
1254. The patient is only allowed to drink ( ) today.	fluids	［名］ 流動体、液体
1255. It is a great ( ) that you have to leave so quickly.	pity	［名］ 残念なこと 憐み
1256. He became a Christian ( ) and a professor at Cambridge University.	priest	［名］ 聖職者
1257. She is just a casual ( ).	acquaintance	［名］ 知人 面識、知識
1258. Much of what we pass on to our ( ) is cultural.	offspring	［名］ 子孫、子 成果
1259. People in the past suffered from ( ) due to crop failure.	famine	［名］ 飢饉
1260. ( ) in the Amazon has accelerated recently.	Deforestation	［名］ 森林伐採
1261. The criminal was charged with burglary and taken to ( ).	jail	［名］ 刑務所、拘置所
1262. Coffee is one of the most valuable ( ) in the world.	commodities	［名］ 商品 有用なもの
1263. Many school textbooks are appearing in digital ( ) these days.	format	［名］ 書式、形式 本などの型
1264. The author is a ( ) of the Nobel Prize in Literature.	recipient	［名］ 受け取る人 被提供者
1265. Factory workers should hold regular fire ( ).	drills	［名］ 訓練 練習、ドリル、錐
1266. We were shocked at Maria's ( ) to use a knife and fork properly.	inability	［名］ 無能、無力
1267. The Czech ( ) and the Slovak	Republic	［名］ 共和国 共和制
1268. In the Vietnam War, some photographers joined the soldiers who went into ( ).	combat	［名］ 戦闘 対立
1269. They are cleaning up the ( ) of the collapsed building.	debris	［名］ 破壊された後の残骸、瓦礫 がらくた
1270. The school has to get rid of the ( ) in the swimming pool.	bugs	［名］ 病原菌 虫、盗聴器、欠陥
